tagID,tagValue
1756,great vocal
1757,awesome album
1758,obama
1759,xmas perfection
1760,californication
1761,smooth jazz
1762,powerful
1763,alkohol
1764,kick-ass
1765,cap
1766,post-dubstep
1767,nnnnnnnnnnnnnnnnnnnnnnnnnnnn
1768,lil b house
1769,thejunner
1770,godmother of soul punk
1771,add
1772,paint
1773,picasso
1774,this is paint
1775,virginal power electronics
1776,enough bbq now your presence is needed in albatross
1777,noise pop
1778,ugh
1779,david cameron
1780,cuntservatives
1781,shih tzu
1782,camera
1783,heat
1784,narrative
1785,hearts
1786,submission
1787,ben
1788,fuck ben
1789,benladen
1790,sex sex sex
1791,sex sex sex sex sex
1792,sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex
1793,sex sex
1794,sex sex sex sex sex sex
1795,sex sex sex sex
1796,uk garage
1797,r and s
1798,ninja tune
1799,nu-jazz
1800,beats
1801,electronic rock
1802,triangle
1803,math metal
1804,russian alternative
1805,mashup
1806,horror punk
1807,chillwave
1808,manchester
1809,my fav
1810,orgasm
1811,roots
1812,steve forrest
1813,groove armada
1814,alt
1815,black light
1816,californian
1817,honky tonk
1818,mgmt
1819,england
1820,post punk
1821,female and male vocalists
1822,album i own
1823,andrew vanwyngarden
1824,ben goldwasser
1825,leave you far behind
1826,my space
1827,boy loves guitar
1828,chills
1829,soul rock
1830,rainy day
1831,funky
1832,favorite country music female
1833,favorite country music group
1834,favorite country music male
1835,powerhouse voice
1836,general hospital
1837,favorite country duo
1838,former lead singer of lonestar
1839,christan
1840,seattle band
1841,one tree hill
1842,broadway wicked
1843,favorite song
1844,soap opera
1845,theme song
1846,little mermaid broadway
1847,fucking amazing
1848,intense
1849,p-funk
1850,progressive death metal
1851,two-tone
1852,brilliance
1853,funk rock
1854,tracks that own
1855,epic metal
1856,current song im learning
1857,jazz funk
1858,black folk metal
1859,best maiden track ever
1860,melodeath
1861,essential version
1862,reminds me of my childhood
1863,interesting
1864,professional
1865,intergalactic space pope
1866,raging
1867,my brain hurts
1868,understandable lack of trousers
1869,grandmaaaaaaaaaa
1870,hail to the king
1871,not nsbm
1872,cool
1873,great voice
1874,troiacore
1875,negativo
1876,anti-school
1877,norwegian ambient
1878,japanese rap
1879,cicciputaiutacitu
1880,artedivinatoria
1881,wanda
1882,eoni
1883,erba gramigna
1884,bestiale
1885,ti devi spaventare
1886,infernale
1887,download required
1888,takes my breath away
1889,music of my childhood
1890,dowloan required
1891,nitin sawhney
1892,voice of italia
1893,poslushat
1894,soft
1895,music icon track
1896,perfect sunday evening
1897,love this track more than anything else
1898,tired of being sexy
1899,sweet pornographic track
1900,dave jumps in crowd background females sing louder
1901,depeche mode live black celebration
1902,twin peaks
1903,twin peaks remix album
1904,poetry
1905,subliminal
1906,cosmogonic
1907,abyss
1908,past tense
1909,freak voice
1910,italodisco
1911,dazs favourites
1912,70's
1913,00's
1914,daz cds
1915,brum
1916,90's
1917,demo
1918,daz reggae
1919,ronnie james dio
1920,lock up the wolves
1921,simon wright
1922,teddy cook
1923,game music
1924,skyroads
1925,bouncy
1926,dance music
1927,all time hit
1928,sing along
1929,male and female
1930,dance 90s
1931,male
1932,euro 90s
1933,dance 00s
1934,house music
1935,euroreggae
1936,90s dance
1937,made in brazil
1938,italodance
1939,ragga
1940,slow
1941,scream along
1942,x-mas
1943,eletronica
1944,manson
1945,marilyn manson
1946,shockrock
1947,progressive deathcore
1948,progressive metalcore
1949,technical metalcore
1950,technical deathcore
1951,mix
1952,svenska
1953,sega
1954,amazing mix
1955,techno-ish
1956,icelandic
1957,ampop
1958,psychedelic-pop
1959,psychedelic-folk
1960,neo-psychedelic
1961,psychedelia
1962,60s-psychedelic
1963,60s-psychedelia
1964,socal
1965,no doubt
1966,weezer
1967,duran duran
1968,paramore
1969,the strokes
1970,muse
1971,coldplay
1972,led zeppelin
1973,rock band
1974,brutal
1975,linda
1976,sensacional
1977,rap infantil
1978,lacta
1979,rock-n-roll
1980,porto alegre
1981,acustico
1982,melodic metalcore
1983,bode music
1984,baka
1985,brazilian metal
1986,calm
1987,the battle of maldon
1988,sharon den adel
1989,claire voyant
1990,my 500 essential songs
1991,eses muleq eh da pesada
1992,melhor que cine
1993,reggae finlandes
1994,pagode noruegues
1995,made of fucking win
1996,dookaralho
1997,awesome song
1998,better than paramore
1999,tr00 metal 666 from hell
2000,tr00ta
2001,nem existe mais
2002,beeshona
2003,foda
2004,bubblegum
2005,the only true metal of steel
2006,good pop
2007,xxt
2008,jewish metal
2009,sou foda
2010,covers that better than original
2011,de faveladooo qqq
2012,som de pretooo
2013,gothenburg metal
2014,hundycore
2015,progressive hardcore
2016,pop-punk
2017,no idea
2018,flint
2019,michigan
2020,sub-pop
2021,no fi
2022,low fi
2023,alt country
2024,alt-country
2025,sing-a-long
2026,new york dolls
2027,ireland
2028,irish
2029,horror
2030,pre-punk
2031,cyber-grunge
2032,sublimation
2033,great album
2034,siberian sound
2035,new prog
2036,cybercore
2037,kirov metal fail
2038,ya by vdul
2039,punk77
2040,marc anthony aguanile
2041,p!nk
2042,prosto sanych
2043,oaxaca
2044,mena
2045,warped tour
2046,hair style
2047,depressive black metal
2048,suicidal black metal
2049,dsbm
2050,depressive suicidal black metal
2051,true black metal
2052,norwegian black metal
2053,german thrash metal
2054,death n roll
2055,blackened thrash metal
2056,blackened death metal
2057,rock female
2058,vocalists
2059,circus
2060,jesse mccartney
2061,enigmatic
2062,loveliness
2063,magic
2064,dave gahan
2065,awesome rock
2066,portugal
2067,better than beatles
2068,rei do universo
2069,the shit
2070,carmen sclafani
2071,wiser time
2072,70's rock
2073,slide guitar
2074,there and back again
2075,acoustic rock
2076,all for one
2077,beggars and thieves
2078,americana
2079,love and devotion
2080,jam rock
2081,alt rock
2082,retro rock
2083,chill music
2084,southern soul
2085,bands i have seen live
2086,hard blues
2087,newjersey
2088,alternative country rock
2089,southern rock revival
2090,wiser time music
2091,rhythym blues
2092,show some love
2093,holiday
2094,holiday music
2095,christmas music
2096,garbage city radio
2097,i am canadian
2098,first-rate and free
2099,halloween
2100,rock hard
2101,my indie friends
2102,songs for gil
2103,my angular favourites
2104,songs for sssi
2105,lungbutter
2106,female vocalists i like
2107,actual lungbutter
2108,the music maker society
2109,satire
2110,they might be giants
2111,merzbow
2112,porno
2113,porn
2114,surf punk
2115,hall
2116,frank zappa
2117,weird al yankovic
2118,tenacious d
2119,weird al
2120,porno rock
2121,secret chiefs 3
2122,sun city girls
2123,gang gang dance
2124,twisted
2125,the jesus lizard
2126,eclectic
2127,liars
2128,deerhoof
2129,captain beefheart
2130,wolf eyes
2131,the residents
2132,beautiful genius
2133,alternrock
2134,twin cities
2135,the better of us
2136,five days off
2137,bage
2138,poa
2139,before
2140,how
2141,banda
2142,bones
2143,underground
2144,odd
2145,music
2146,band
2147,each
2148,pagode
2149,brazilian country
2150,sertanejo
2151,college rock
2152,album rock
2153,new zealand rock
2154,blue-eyed soul
2155,jangle pop
2156,new discovery
2157,alternative dance
2158,pub rock
2159,british punk
2160,adult contemporary
2161,american punk
2162,pop underground
2163,american underground
2164,experimental rock
2165,new york punk
2166,folk-rock
2167,neo-psychedelia
2168,british invasion
2169,arena rock
2170,roots rock
2171,chaotic hardcore
2172,beatdown hardcore
2173,beatdown
2174,powerviolence
2175,russian rock
2176,noisecore
2177,straight edge
2178,moshcore
2179,ratedd
2180,heart
2181,myfavorites-singers
2182,biggest-voices
2183,the place promised in our early days
2184,thebest
2185,korean music
2186,burlesque
2187,all-time favourites
2188,blonde
2189,pure
2190,kpop dance
2191,traditional country
2192,folk - folkrock - altcountry
2193,twee
2194,country gospel
2195,twee pop
2196,old time country
2197,british folk
2198,progressive folk
2199,cabaret
2200,carter family
2201,cowboy
2202,old time
2203,folk blues
2204,space rock
2205,contemporary folk
2206,underground hip-hop
2207,british music
2208,thai
2209,beyond the sea
2210,k
2211,pianist
2212,beaufiful eye
2213,jester
2214,the greatest
2215,liza
2216,best of 2010
2217,doda
2218,elektroda
2219,katharsis
2220,dodafanpl
2221,dorota
2222,laska
2223,female focalists
2224,best of
2225,dober2
2226,poland
2227,polska
2228,shemale vocalist
2229,play back
2230,whip my hair
2231,se joga na balada
2232,progressive house
2233,dark psytrance
2234,breaks
2235,slovenian
2236,new wave of british heavy metal
2237,classic metal
2238,chris brown
2239,bow wow
2240,italy
2241,megasound
2242,italia
2243,roma
2244,italiana
2245,zach galifianakis
2246,a filthy lesson for lovers
2247,riccardo sabetti
2248,under 2000 listeners
2249,totec radio
2250,dark rock
2251,neo
2252,funkrevolt
2253,bologna
2254,tribraco
2255,argine
2256,music and miles
2257,antonio zitarelli
2258,squartet
2259,goodphellas
2260,carlo conti
2261,steve piccolo
2262,zu
2263,manlio maresca
2264,strumentale
2265,brass band
2266,maurizio catania
2267,gabriele caporuscio
2268,avantgarde
2269,john zorn
2270,thrangh
2271,gianluca ferrante
2272,valentina d-accardi
2273,mr. bungle
2274,30 seconds to mars
2275,2011
2276,depressive rock
2277,transexual
2278,fea
2279,perra
2280,travesti
2281,naca
2282,gata
2283,gorda
2284,anarcumbia
2285,malerrimo
2286,malisima
2287,don nadie
2288,fracasada
2289,dientona
2290,muertadehambre
2291,enana
2292,electro-pop
2293,elecronic rock
2294,samba jazz
2295,favorite artist
2296,keri hilson
2297,rockfull
2298,rockpure
2299,modern rock
2300,new
2301,upcoming  hit
2302,leighton meester
2303,sweet
2304,kopie dupsko
2305,groove coverage
2306,always in my mind
2307,best of 10
2308,smutne pipczenie
2309,zmiel pierogi
2310,jebane techno
2311,xoxo
2312,melodic trance
2313,uplifting trance
2314,uplifting
2315,electro-house
2316,dream
2317,ultimate rock ballads
2318,grim and necro
2319,true and cult
2320,rock sujo
2321,mod rock foda
2322,rock brasilis foda
2323,rock brasilis
2324,rockabilly sensual
2325,gorgeous
2326,girl group
2327,foreign
2328,girl bands
2329,comic
2330,young
2331,european
2332,roxanne emery
2333,jessie j
2334,favorite artists
2335,dj
2336,sampling
2337,samples
2338,downbeat
2339,abstract hip-hop
2340,abstract hip hop
2341,instrumental hip hop
2342,ambient breakbeat
2343,dj shadow
2344,djs
2345,producer
2346,alternative ambient
2347,other
2348,princess
2349,eua
2350,famale
2351,hardcore melodico
2352,pop music
2353,wanessa camargo
2354,electrropop
2355,club mix
2356,dancefloor
2357,miley
2358,tvorchestvo oligofrenov
2359,gayrock
2360,brutal anal gotik metal
2361,gypsy
2362,emoviolence
2363,hevi
2364,kircore
2365,pepsi
2366,the lion king
2367,pirates of the caribbean
2368,this is it
2369,rio
2370,king
2371,attila
2372,partycore
2373,melodic deathcore
2374,technocore
2375,kid cudi
2376,metalcore metal
2377,and hell followed with
2378,atl
2379,local
2380,system of a down
2381,straight edge hardcore
2382,whitechapel
2383,breakdown
2384,good
2385,the saint alvia ca
2386,sexy rock
2387,brutal grind
2388,elio
2389,animal grindcore
2390,roba che non so se mi piace
2391,dammi una lametta che mi taglio le vene
2392,cold case soundtrack
2393,asher book
2394,tommy february6
2395,tommy heavenly6
2396,tomoko kawase
2397,a-ha
2398,only the young
2399,episode 46
2400,mamoru
2401,usagi
2402,sailor moon
2403,twilight original soundtrack
2404,inuyasha
2405,cold case original soundtrack
2406,the most beautiful song
2407,ghosts of girlfriends past
2408,lovel
2409,the best score ever
2410,greatest hits
2411,lebanese
2412,deep house
2413,brutal kircore
2414,brutal death
2415,nirvana
2416,deftones
2417,gold
2418,oasis
2419,drums
2420,keane
2421,mysterious
2422,old computer game
2423,radiohead
2424,risunki
2425,queen b
2426,makes me smile
2427,fucking hot
2428,futura
2429,electro punk
2430,rap core
2431,wanessa
2432,fael
2433,drum n bass
2434,neurofunk
2435,techstep
2436,drums n bass
2437,menacing
2438,darkcore
2439,liquid funk
2440,dark drum n bass
2441,nintendo
2442,game soundtracks
2443,video game music
2444,pure aural bliss
2445,san francisco
2446,basssss
2447,mmmm
2448,shivers
2449,thrash
2450,huindie
2451,hevimetal
2452,midi-industrial
2453,sunska
2454,ferrumka
2455,black plastic
2456,brutal anal vocal
2457,hot stuff
2458,girly
2459,cybergrind
2460,synthcore
2461,discocore
2462,experimental deathcore
2463,electronic deathcore
2464,meinhundcore
2465,crazy
2466,modern
2467,leave me alone
2468,trip
2469,love that
2470,viagem
2471,outside
2472,fuck you
2473,goodbye
2474,best songs ever
2475,progressive adrian
2476,level two
2477,level one
2478,1st  vine
2479,nu jazz
2480,funky house
2481,level three bitches
2482,omfg
2483,1st vine
2484,soulful house
2485,turntablism
2486,cafe del mar music
2487,chill latin hh
2488,free jazz
2489,french house
2490,sexrhythmic
2491,toque
2492,fractured
2493,visions
2494,fractured visions
2495,burnside
2496,birstall
2497,vision
2498,matt
2499,leeds
2500,this
2501,ship
2502,heavy
2503,yorkshire
2504,wall
2505,danny
2506,fractured vision
2507,west
2508,this ship
2509,batley
2510,post
2511,away
2512,washed
2513,under 2000 plays
2514,bassist
2515,indie acoustic
2516,roock
2517,fgth
2518,remake
2519,remixes
2520,tribute bands
2521,nkob
2522,former white boi rappers
2523,mark wahlberg
2524,marky mark
2525,nkotb
2526,power ballad
2527,novelty songs
2528,obscure
2529,after-wham
2530,euro-pop
2531,belinda carlisle
2532,ivory queen of soul
2533,erotic
2534,marc almond
2535,cross-over artists
2536,move your body
2537,wait and see
2538,i love being a girl
2539,camryn
2540,wait and see remix
2541,forever and always
2542,taylor swift speak now fearless
2543,psychedelic prog
2544,psychedelic space rock
2545,health food faggot
2546,unknown
2547,the perfect band
2548,happy guys
2549,heaver than beethoven softer than bieber
2550,tomfoolery
2551,billy jack
2552,stoner music
2553,a band for girls and pussies
2554,forestpsy
2555,ambient dub
2556,my vinyl records
2557,shock rock
2558,favourite tracks
2559,sixties
2560,fifties
2561,japan
2562,freak folk
2563,new weird america
2564,black
2565,snakes on a motherfucking plane
2566,vocal jazz
2567,rocj gaucho
2568,junkie
2569,tarja
2570,something great
2571,lovely voice as usual
2572,whitesnake cover
2573,nothing
2574,personal jesus
2575,little 15
2576,new dress
2577,lillian
2578,policy of truth
2579,world in my eyes
2580,progressive psytrance
2581,natural trance
2582,full on trance
2583,progressive electro house
2584,old skul electronic
2585,web
2586,homeboy
2587,slim shady
2588,god
2589,boybands
2590,cheryl cole
2591,beast
2592,harris
2593,calvin
2594,i fancy him
2595,solo
2596,inspiring
2597,nicola robert
2598,funniest guy ever
2599,empowering
2600,pure gold
2601,materpiece
2602,queen of music
2603,not afraid
2604,smash
2605,masterpieces
2606,girlgroups
2607,cheesy
2608,pure pop
2609,rock alternative
2610,johnnys entertainment
2611,hello project
2612,groovy
2613,arashi
2614,cute music
2615,j-urban
2616,reggeaton
2617,japanese pop
2618,news
2619,danceable
2620,rock steady baby
2621,fashion
2622,johnnys
2623,seamo
2624,best motherfucking song ever
2625,namie amuro
2626,dancing queen
2627,most beautiful voices
2628,fujimoto miki
2629,morning musume
2630,kawaii
2631,giza
2632,rina aiuchi
